contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,moneyness,days_to_expiration,T,bs_price,pricing_error,abs_error
AAPL250321P00140000,2025-03-10 19:08:16+00:00,140,0.06,0.03,0.07,0.03,100,827,4995,1.0312548437500002,FALSE,REGULAR,USD,put,3/21/2025,0.6152764349125429,11,0.030136986301369864,0.031542354,0.028457646357346655,0.028457646357346655
AAPL250321P00145000,2025-03-10 19:35:11+00:00,145,0.07,0.03,0.09,0.030000001,75,171,6423,0.984375156,FALSE,REGULAR,USD,put,3/21/2025,0.6372505933022765,11,0.030136986301369864,0.039227887422366714,0.030772112577633293,0.030772112577633293
AAPL250321P00150000,2025-03-10 19:12:53+00:00,150,0.1,0.06,0.1,0.05,100,86,10763,0.947266152,FALSE,REGULAR,USD,put,3/21/2025,0.6592247516920102,11,0.030136986301369864,0.053203455,0.046796545120834004,0.046796545120834004
AAPL250321P00155000,2025-03-10 18:54:40+00:00,155,0.11,0.09,0.12,0.05,83.333336,588,6005,0.910157148,FALSE,REGULAR,USD,put,3/21/2025,0.6811989100817439,11,0.030136986301369864,0.071649625,0.038350375,0.038350375
AAPL250321P00160000,2025-03-10 19:12:13+00:00,160,0.14,0.11,0.14,0.08,133.33333,183,5579,0.861329512,FALSE,REGULAR,USD,put,3/21/2025,0.7031730684714775,11,0.030136986301369864,0.086158379,0.053841621,0.053841621
AAPL250321P00165000,2025-03-10 19:07:39+00:00,165,0.18,0.14,0.17,0.10000001,125.000015,742,13787,0.8183611914062499,FALSE,REGULAR,USD,put,3/21/2025,0.7251472268612112,11,0.030136986301369864,0.10916507958910193,0.07083492,0.07083492
AAPL250321P00170000,2025-03-10 19:32:55+00:00,170,0.2,0.17,0.2,0.1,100,286,17919,0.770510107,FALSE,REGULAR,USD,put,3/21/2025,0.747121385,11,0.030136986301369864,0.1320882082090966,0.067911792,0.067911792
AAPL250321P00175000,2025-03-10 18:32:40+00:00,175,0.25,0.21,0.23,0.13,108.33333,823,9276,0.722659023,FALSE,REGULAR,USD,put,3/21/2025,0.7690955436406786,11,0.030136986301369864,0.1599940667636801,0.090005933,0.090005933
AAPL250321P00180000,2025-03-10 19:52:36+00:00,180,0.27,0.25,0.28,0.120000005,80,5873,23131,0.6752962158203126,FALSE,REGULAR,USD,put,3/21/2025,0.7910697020304123,11,0.030136986301369864,0.19530775650875665,0.074692243,0.074692243
AAPL250321P00185000,2025-03-10 19:29:12+00:00,185,0.34,0.3,0.34,0.16,88.888885,972,7090,0.6279334082031252,FALSE,REGULAR,USD,put,3/21/2025,0.81304386,11,0.030136986301369864,0.2397643010005277,0.10023569899947232,0.10023569899947232
AAPL250321P00190000,2025-03-10 19:42:24+00:00,190,0.41,0.38,0.42,0.21,105,2226,7984,0.5835002587890624,FALSE,REGULAR,USD,put,3/21/2025,0.8350180188098796,11,0.030136986301369864,0.3052373611522796,0.10476263884772036,0.10476263884772036
AAPL250321P00195000,2025-03-10 19:58:30+00:00,195,0.53,0.51,0.54,0.29999995,130.43475,1521,11451,0.5434615966796876,FALSE,REGULAR,USD,put,3/21/2025,0.8569921771996133,11,0.030136986301369864,0.40936344,0.12063656013537805,0.12063656013537805
AAPL250321P00200000,2025-03-10 19:59:53+00:00,200,0.71,0.7,0.73,0.42999998,153.57141,9978,45498,0.5065967309570312,FALSE,REGULAR,USD,put,3/21/2025,0.878966336,11,0.030136986301369864,0.5715539237626892,0.13844607623731076,0.13844607623731076
AAPL250321P00205000,2025-03-10 19:56:06+00:00,205,1.02,0.99,1.04,0.66999996,191.42854,2422,15008,0.4770560107421875,FALSE,REGULAR,USD,put,3/21/2025,0.9009404939790806,11,0.030136986301369864,0.8557444843727708,0.16425551562722918,0.16425551562722918
AAPL250321P00210000,2025-03-10 19:59:28+00:00,210,1.53,1.48,1.52,1.0799999,239.99995,8762,32516,0.44775942871093743,FALSE,REGULAR,USD,put,3/21/2025,0.9229146523688143,11,0.030136986301369864,1.2858034352446914,0.2441965647553086,0.2441965647553086
AAPL250321P00215000,2025-03-10 19:59:18+00:00,215,2.26,2.23,2.29,1.62,253.125,6916,14488,0.423833887,FALSE,REGULAR,USD,put,3/21/2025,0.944888811,11,0.030136986301369864,1.9927227009106119,0.2672772990893879,0.2672772990893879
AAPL250321P00217500,2025-03-10 19:52:49+00:00,217.5,2.88,2.74,2.82,2.1200001,278.9474,2459,1774,0.41358008300781246,FALSE,REGULAR,USD,put,3/21/2025,0.9558758899534148,11,0.030136986301369864,2.4897146293024974,0.39028537069750247,0.39028537069750247
AAPL250321P00220000,2025-03-10 19:59:37+00:00,220,3.44,3.35,3.45,2.51,269.89246,15683,33677,0.40296007202148443,FALSE,REGULAR,USD,put,3/21/2025,0.9668629691482816,11,0.030136986301369864,3.087365445794987,0.3526345542050131,0.3526345542050131
AAPL250321P00222500,2025-03-10 19:59:10+00:00,222.5,4.31,4.1,4.25,3.13,265.25427,3078,1842,0.39551385742187506,FALSE,REGULAR,USD,put,3/21/2025,0.9778500483431485,11,0.030136986301369864,3.852386351836799,0.4576136481632007,0.4576136481632007
AAPL250321P00225000,2025-03-10 19:59:50+00:00,225,5.05,4.95,5.15,3.5900002,245.89041,15319,24270,0.38587039916992183,FALSE,REGULAR,USD,put,3/21/2025,0.9888371275380153,11,0.030136986301369864,4.7253845851248855,0.32461541487511436,0.32461541487511436
AAPL250321P00227500,2025-03-10 19:57:43+00:00,227.5,6.05,5.95,6.15,4.25,236.11108,3000,1659,0.37317521362304684,TRUE,REGULAR,USD,put,3/21/2025,0.9998242067328822,11,0.030136986301369864,5.702674680190896,0.3473253198091042,0.3473253198091042
AAPL250321P00230000,2025-03-10 19:59:27+00:00,230,7.46,7.15,7.35,5.16,224.34781,10376,22866,0.36304347900390627,TRUE,REGULAR,USD,put,3/21/2025,1.010811285927749,11,0.030136986301369864,6.885005187558789,0.5749948124412105,0.5749948124412105
AAPL250321P00232500,2025-03-10 19:59:55+00:00,232.5,8.6,8.5,8.75,5.7000003,196.55171,1248,2831,0.3549869189453124,TRUE,REGULAR,USD,put,3/21/2025,1.021798365122616,11,0.030136986301369864,8.273736985010089,0.3262630149899106,0.3262630149899106
AAPL250321P00235000,2025-03-10 19:56:49+00:00,235,10.44,10.05,10.3,6.7899995,186.02737,19777,33159,0.3455875988769531,TRUE,REGULAR,USD,put,3/21/2025,1.0327854443174826,11,0.030136986301369864,9.819011544304004,0.6209884556959953,0.6209884556959953
AAPL250321P00237500,2025-03-10 19:59:07+00:00,237.5,12.18,11.8,12.05,7.7300005,173.70789,1878,11745,0.3386296606445312,TRUE,REGULAR,USD,put,3/21/2025,1.0437725235123496,11,0.030136986301369864,11.570128268445302,0.6098717315546978,0.6098717315546978
AAPL250321P00240000,2025-03-10 19:59:07+00:00,240,14.1,13.6,14.05,8.530001,153.14185,5300,15776,0.34009448974609374,TRUE,REGULAR,USD,put,3/21/2025,1.0547596027072164,11,0.030136986301369864,13.570510378564137,0.5294896214358626,0.5294896214358626
AAPL250321P00242500,2025-03-10 19:05:08+00:00,242.5,16.15,15.65,16.1,9,125.87413,294,1499,0.33570000244140624,TRUE,REGULAR,USD,put,3/21/2025,1.065746681902083,11,0.030136986301369864,15.628091498751758,0.521908501,0.521908501
AAPL250321P00245000,2025-03-10 19:59:07+00:00,245,18.34,17.8,18.25,10.13,123.386116,1717,12989,0.33008482421874996,TRUE,REGULAR,USD,put,3/21/2025,1.076733761,11,0.030136986301369864,17.788453611919863,0.551546388,0.551546388
AAPL250321P00247500,2025-03-10 19:45:11+00:00,247.5,20.95,19.45,20.55,11.010001,110.7646,54,1022,0.3332586206054688,TRUE,REGULAR,USD,put,3/21/2025,1.0877208402918168,11,0.030136986301369864,20.09523902323096,0.8547609767690396,0.8547609767690396
AAPL250321P00250000,2025-03-10 19:52:24+00:00,250,22.52,22.4,23.25,10.120001,81.61291,408,10177,0.392584199,TRUE,REGULAR,USD,put,3/21/2025,1.0987079194866838,11,0.030136986301369864,22.769122978241683,-0.249122978,0.24912297824168306
AAPL250321P00252500,2025-03-10 19:56:39+00:00,252.5,24.77,23.95,25.35,11.120001,81.46521,7,311,0.35278967529296873,TRUE,REGULAR,USD,put,3/21/2025,1.1096949986815505,11,0.030136986301369864,24.90114015,-0.131140148,0.13114014795869977
AAPL250321P00255000,2025-03-10 19:57:43+00:00,255,27.3,27.3,28.35,11.999999,78.431366,20,764,0.46631393066406257,TRUE,REGULAR,USD,put,3/21/2025,1.1206820778764173,11,0.030136986301369864,27.843260699776266,-0.5432607,0.5432606997762655
AAPL250321P00257500,2025-03-10 18:53:54+00:00,257.5,31.87,29.75,31.15,13.370001,72.27028,132,285,0.5363815893554689,TRUE,REGULAR,USD,put,3/21/2025,1.1316691570712842,11,0.030136986301369864,30.60598502323728,1.264014977,1.264014977
AAPL250321P00260000,2025-03-10 18:53:54+00:00,260,32.4,32.25,33.35,10.950001,51.048954,199,763,0.523442266,TRUE,REGULAR,USD,put,3/21/2025,1.142656236266151,11,0.030136986301369864,32.82760137294056,-0.427601373,0.4276013729405648
AAPL250321P00262500,2025-03-05 18:56:51+00:00,262.5,36.97,34.75,35.25,10.140001,37.793518,2,2,0.424810439,TRUE,REGULAR,USD,put,3/21/2025,1.153643315461018,11,0.030136986301369864,34.79331156907244,2.1766884309275554,2.1766884309275554
AAPL250321P00265000,2025-03-10 18:53:54+00:00,265,39.3,36.3,37.75,13.629999,53.096996,11,19,0.447271152,TRUE,REGULAR,USD,put,3/21/2025,1.1646303946558847,11,0.030136986301369864,37.28782185091296,2.0121781490870347,2.0121781490870347
AAPL250321P00267500,2025-03-10 13:51:41+00:00,267.5,36.93,38.8,40.25,8.460001,29.715494,1,1,0.46973186523437505,TRUE,REGULAR,USD,put,3/21/2025,1.1756174738507517,11,0.030136986301369864,39.78352462849057,-2.853524628,2.853524628490568
AAPL250321P00270000,2025-03-06 20:01:30+00:00,270,44.67,42.25,42.75,9.419998,26.723398,1,8,0.49219257812500006,TRUE,REGULAR,USD,put,3/21/2025,1.1866045530456184,11,0.030136986301369864,42.280231483213356,2.3897685167866456,2.3897685167866456
AAPL250321P00275000,2025-03-06 20:51:31+00:00,275,48.25,47.25,47.75,7.8600006,19.460264,1,1,0.5346726220703125,TRUE,REGULAR,USD,put,3/21/2025,1.2085787114353521,11,0.030136986301369864,47.270652047680954,0.9793479523190456,0.9793479523190456
AAPL250321P00280000,2025-03-06 20:49:32+00:00,280,44.91,51.4,53.55,0,0,2,2,0.7651390673828126,TRUE,REGULAR,USD,put,3/21/2025,1.2305528698250858,11,0.030136986301369864,52.950999393509534,-8.040999394,8.040999393509537
AAPL250321P00285000,2025-03-06 20:51:31+00:00,285,50.4,57.25,57.75,0,0,3,0,0.6162147753906251,TRUE,REGULAR,USD,put,3/21/2025,1.2525270282148193,11,0.030136986301369864,57.25349612156248,-6.853496122,6.853496121562479
AAPL250321P00290000,2025-03-06 19:53:31+00:00,290,54.45,62.25,62.75,0,0,1,0,0.6552768847656252,TRUE,REGULAR,USD,put,3/21/2025,1.274501186604553,11,0.030136986301369864,62.245298051045694,-7.795298051,7.795298051045691
AAPL250321P00295000,2025-03-04 15:14:00+00:00,295,55.95,66.3,67.75,0,0,10,0,0.693362441,TRUE,REGULAR,USD,put,3/21/2025,1.2964753449942867,11,0.030136986301369864,67.23738625577718,-11.28738626,11.287386255777179
AAPL250321P00300000,2025-03-10 17:02:25+00:00,300,74.95,72.25,72.75,10,15.39646,1,2,0.730471445,TRUE,REGULAR,USD,put,3/21/2025,1.3184495033840204,11,0.030136986301369864,72.22959942547456,2.720400574525442,2.720400574525442
AAPL250321P00305000,2025-03-06 20:51:34+00:00,305,69.85,76.3,77.75,0,0,1,0,0.7666038964843751,TRUE,REGULAR,USD,put,3/21/2025,1.3404236617737542,11,0.030136986301369864,77.22181827676275,-7.371818277,7.3718182767627525
AAPL250321P00310000,2024-12-27 16:51:23+00:00,310,56.25,73.5,74.35,0,0,1,0,1.0000000000000003e-05,TRUE,REGULAR,USD,put,3/21/2025,1.3623978201634879,11,0.030136986301369864,82.03987398545533,-25.78987399,25.78987398545533
AAPL250321P00315000,2025-03-04 15:14:00+00:00,315,75.95,87.25,87.75,0,0,,0,0.8369156933593749,TRUE,REGULAR,USD,put,3/21/2025,1.3843719785532214,11,0.030136986301369864,87.20743596358804,-11.25743596,11.257435963588037
AAPL250321P00320000,2025-03-04 15:14:00+00:00,320,80.95,92.25,93.55,0,0,2,0,0.937500625,TRUE,REGULAR,USD,put,3/21/2025,1.406346136942955,11,0.030136986301369864,92.31987946133455,-11.36987946,11.369879461334548
AAPL250321P00325000,2025-02-12 20:50:00+00:00,325,88.85,96.3,97.75,0,0,,0,0.903321279,TRUE,REGULAR,USD,put,3/21/2025,1.4283202953326888,11,0.030136986301369864,97.19205891323958,-8.342058913,8.342058913239583
AAPL250321P00340000,2024-12-16 05:02:00+00:00,340,116.26,91.45,92.45,0,0,8,0,1.0000000000000003e-05,TRUE,REGULAR,USD,put,3/21/2025,1.494242771,11,0.030136986301369864,111.99921662920909,4.260783370790918,4.260783370790918
AAPL250321P00350000,2024-12-31 14:38:19+00:00,350,97.8,113.3,114.8,0,0,5,0,1.0000000000000003e-05,TRUE,REGULAR,USD,put,3/21/2025,1.5381910872813571,11,0.030136986301369864,121.9856642,-24.18566418,24.18566417712701
AAPL250321P00360000,2025-03-10 17:02:25+00:00,360,134.95,131.4,132.75,14,11.575031,1,0,1.115238798828125,TRUE,REGULAR,USD,put,3/21/2025,1.5821394040608245,11,0.030136986301369864,132.13995230925832,2.810047690741669,2.810047690741669
AAPL250321P00370000,2024-12-27 16:51:36+00:00,370,116.35,133.45,135.25,0,0,2,0,1.0000000000000003e-05,TRUE,REGULAR,USD,put,3/21/2025,1.626087720840292,11,0.030136986301369864,141.95855927296284,-25.60855927,25.60855927296285
AAPL250321P00380000,2024-12-16 05:02:00+00:00,380,159.55,150.35,152.4,0,0,1,0,1.0000000000000003e-05,TRUE,REGULAR,USD,put,3/21/2025,1.6700360376197592,11,0.030136986301369864,151.9450068208807,7.604993179119305,7.604993179119305
AAPL250328C00120000,2025-03-04 19:47:46+00:00,120,109.85,106.1,108.15,-8.980003,-7.5570173,23,23,1.5000025,TRUE,REGULAR,USD,call,3/28/2025,0.5273798013536082,18,0.049315068493150684,108.36567548824932,1.4843245117506711,1.4843245117506711
AAPL250328C00140000,2025-03-03 14:36:38+00:00,140,103.78,87.55,89.35,0,0,,1,1.263187277832031,TRUE,REGULAR,USD,call,3/28/2025,0.6152764349125429,18,0.049315068493150684,88.67473696214827,15.105263037851728,15.105263037851728
AAPL250328C00145000,2025-03-06 15:44:28+00:00,145,93.07,82.6,83.35,0,0,2,11,1.0463914868164066,TRUE,REGULAR,USD,call,3/28/2025,0.6372505933022765,18,0.049315068493150684,83.26960930701082,9.800390692989168,9.800390692989168
AAPL250328C00150000,2025-03-05 18:33:55+00:00,150,76.66,77.4,78,-8.639999,-10.128956,1,67,0.859376406,TRUE,REGULAR,USD,call,3/28/2025,0.6592247516920102,18,0.049315068493150684,78.04641126194659,-1.386411262,1.3864112619465914
AAPL250328C00160000,2025-03-05 15:00:01+00:00,160,73.2,67.75,69.45,0,0,2,2,0.9936524072265626,TRUE,REGULAR,USD,call,3/28/2025,0.7031730684714775,18,0.049315068493150684,68.85417560757105,4.345824392428952,4.345824392428952
AAPL250328C00165000,2025-03-07 16:58:35+00:00,165,74.5,62.8,65.3,0,0,1,3,0.9973144799804687,TRUE,REGULAR,USD,call,3/28/2025,0.7251472268612112,18,0.049315068493150684,64.27161557786357,10.228384422136429,10.228384422136429
AAPL250328C00170000,2025-03-05 15:00:01+00:00,170,63.25,57.85,59.6,0,0,2,10,0.8728040063476561,TRUE,REGULAR,USD,call,3/28/2025,0.747121385,18,0.049315068493150684,58.990199482022945,4.259800517977055,4.259800517977055
AAPL250328C00175000,2025-03-05 19:06:30+00:00,175,61.9,52.95,54.7,0,0,,3,0.8178729150390623,TRUE,REGULAR,USD,call,3/28/2025,0.7690955436406786,18,0.049315068493150684,54.09199389694754,7.808006103052456,7.808006103052456
AAPL250328C00180000,2025-03-05 19:06:30+00:00,180,50.81,48,48.7,-6.09,-10.702988,1,49,0.6748079394531252,TRUE,REGULAR,USD,call,3/28/2025,0.7910697020304123,18,0.049315068493150684,48.677552402978876,2.1324475970211267,2.1324475970211267
AAPL250328C00185000,2025-03-07 17:04:54+00:00,185,55.05,41.75,45.35,0,0,12,17,0.6413610083007812,TRUE,REGULAR,USD,call,3/28/2025,0.81304386,18,0.049315068493150684,43.86668788461125,11.183312115388745,11.183312115388745
AAPL250328C00190000,2025-03-10 16:21:17+00:00,190,36.2,38.3,38.95,-9.200001,-20.264318,43,17,0.5861857788085938,TRUE,REGULAR,USD,call,3/28/2025,0.8350180188098796,18,0.049315068493150684,38.946431991664696,-2.746431992,2.746431991664693
AAPL250328C00195000,2025-03-05 15:00:01+00:00,195,32.48,33.5,34.15,-6.2700005,-16.180647,1,10,0.543949873,TRUE,REGULAR,USD,call,3/28/2025,0.8569921771996133,18,0.049315068493150684,34.13791451481458,-1.657914515,1.6579145148145855
AAPL250328C00200000,2025-03-10 19:26:37+00:00,200,28.6,28.8,29.5,-11.33,-28.374655,89,28,0.5090381127929688,TRUE,REGULAR,USD,call,3/28/2025,0.878966336,18,0.049315068493150684,29.44526599407868,-0.845265994,0.8452659940786802
AAPL250328C00205000,2025-03-10 18:11:37+00:00,205,24.65,24.25,24.85,-10.550001,-29.971594,95,119,0.4963429272460938,TRUE,REGULAR,USD,call,3/28/2025,0.9009404939790806,18,0.049315068493150684,25.10305852565716,-0.453058526,0.45305852565716265
AAPL250328C00210000,2025-03-10 19:44:44+00:00,210,19.75,19.95,20.7,-10.299999,-34.276203,35,60,0.47827670166015623,TRUE,REGULAR,USD,call,3/28/2025,0.9229146523688143,18,0.049315068493150684,20.909885012905733,-1.159885013,1.1598850129057325
AAPL250328C00215000,2025-03-10 15:57:41+00:00,215,16,16.15,16.55,-9.1,-36.254982,27,187,0.445318047,TRUE,REGULAR,USD,call,3/28/2025,0.944888811,18,0.049315068493150684,16.725436879998256,-0.72543688,0.7254368799982558
AAPL250328C00220000,2025-03-10 19:50:00+00:00,220,12.46,12.1,12.8,-8.79,-41.364704,5178,256,0.41968353759765625,TRUE,REGULAR,USD,call,3/28/2025,0.9668629691482816,18,0.049315068493150684,12.930684449177136,-0.470684449,0.4706844491771349
AAPL250328C00225000,2025-03-10 19:53:03+00:00,225,9.4,8.85,9.5,-7.550001,-44.542778,553,340,0.3983214465332031,TRUE,REGULAR,USD,call,3/28/2025,0.9888371275380153,18,0.049315068493150684,9.584581113504058,-0.184581114,0.18458111350405737
AAPL250328C00230000,2025-03-10 19:58:50+00:00,230,6.35,6.35,6.5,-6.65,-51.153847,2595,464,0.36963520996093746,FALSE,REGULAR,USD,call,3/28/2025,1.010811285927749,18,0.049315068493150684,6.546407183467139,-0.196407183,0.19640718346713903
AAPL250328C00235000,2025-03-10 19:58:04+00:00,235,4.2,4,4.15,-5.1000004,-54.83871,1616,1072,0.34705242797851554,FALSE,REGULAR,USD,call,3/28/2025,1.0327854443174826,18,0.049315068493150684,4.163807721471926,0.036192279,0.036192279
AAPL250328C00240000,2025-03-10 19:57:30+00:00,240,2.53,2.46,2.54,-3.8700001,-60.46875,4001,3087,0.33460138061523437,FALSE,REGULAR,USD,call,3/28/2025,1.0547596027072164,18,0.049315068493150684,2.529602079549292,0.00039792,0.00039792
AAPL250328C00245000,2025-03-10 19:50:13+00:00,245,1.45,1.38,1.46,-2.3999999,-62.33766,2482,4911,0.32532412963867186,FALSE,REGULAR,USD,call,3/28/2025,1.076733761,18,0.049315068493150684,1.439000126010832,0.010999873989167908,0.010999873989167908
AAPL250328C00250000,2025-03-10 19:46:33+00:00,250,0.77,0.75,0.82,-1.4300001,-65,2504,6410,0.32166205688476557,FALSE,REGULAR,USD,call,3/28/2025,1.0987079194866838,18,0.049315068493150684,0.7964970212244928,-0.026497021,0.026497021224492823
AAPL250328C00255000,2025-03-10 19:42:42+00:00,255,0.45,0.39,0.48,-0.75000006,-62.500004,2642,6224,0.3254461987304687,FALSE,REGULAR,USD,call,3/28/2025,1.1206820778764173,18,0.049315068493150684,0.45850385172044383,-0.008503852,0.008503852
AAPL250328C00260000,2025-03-10 19:22:33+00:00,260,0.23,0.21,0.25,-0.35999995,-61.016945,1833,12273,0.3237372314453124,FALSE,REGULAR,USD,call,3/28/2025,1.142656236266151,18,0.049315068493150684,0.23452356980784117,-0.00452357,0.00452357
AAPL250328C00265000,2025-03-10 17:53:31+00:00,265,0.12,0.11,0.16,-0.16,-57.142857,692,4775,0.334967588,FALSE,REGULAR,USD,call,3/28/2025,1.1646303946558847,18,0.049315068493150684,0.14713456632977806,-0.027134566,0.027134566329778065
AAPL250328C00270000,2025-03-10 18:52:42+00:00,270,0.07,0.06,0.1,-0.059999995,-46.153843,238,2162,0.343756563,FALSE,REGULAR,USD,call,3/28/2025,1.1866045530456184,18,0.049315068493150684,0.089151233,-0.019151233,0.019151233
AAPL250328C00275000,2025-03-10 15:54:21+00:00,275,0.06,0.02,0.06,-0.030000005,-33.333336,91,688,0.35156898437499995,FALSE,REGULAR,USD,call,3/28/2025,1.2085787114353521,18,0.049315068493150684,0.05334328,0.00665672,0.00665672
AAPL250328C00280000,2025-03-10 16:55:46+00:00,280,0.03,0.02,0.06,-0.03,-50,189,886,0.379889014,FALSE,REGULAR,USD,call,3/28/2025,1.2305528698250858,18,0.049315068493150684,0.052340164013083834,-0.022340164,0.022340164013083835
AAPL250328C00285000,2025-03-10 17:55:42+00:00,285,0.02,0.02,0.05,-0.030000001,-60,17,411,0.398443516,FALSE,REGULAR,USD,call,3/28/2025,1.2525270282148193,18,0.049315068493150684,0.042402803673120104,-0.022402804,0.022402803673120104
AAPL250328C00290000,2025-03-10 17:12:48+00:00,290,0.02,0,0.04,-0.01,-33.333336,111,246,0.41602146484374997,FALSE,REGULAR,USD,call,3/28/2025,1.274501186604553,18,0.049315068493150684,0.034513215,-0.014513215,0.014513215
AAPL250328C00295000,2025-03-10 15:33:06+00:00,295,0.02,0,0.03,0,0,51,28,0.42774009765625004,FALSE,REGULAR,USD,call,3/28/2025,1.2964753449942867,18,0.049315068493150684,0.025186012843063765,-0.005186013,0.005186013
AAPL250328C00300000,2025-03-07 15:04:01+00:00,300,0.03,0,0.02,0,0,3,90,0.433599414,FALSE,REGULAR,USD,call,3/28/2025,1.3184495033840204,18,0.049315068493150684,0.016243934111948022,0.013756065888051977,0.013756065888051977
AAPL250328C00305000,2025-03-10 18:00:53+00:00,305,0.02,0,0.02,0.01,100,22,20,0.45703667968750006,FALSE,REGULAR,USD,call,3/28/2025,1.3404236617737542,18,0.049315068493150684,0.016301487493299294,0.003698513,0.003698513
AAPL250328C00310000,2025-03-05 19:52:47+00:00,310,0.02,0,0.02,0,0,5,701,0.480473945,FALSE,REGULAR,USD,call,3/28/2025,1.3623978201634879,18,0.049315068493150684,0.016544012,0.003455988,0.003455988
AAPL250328C00315000,2025-03-10 14:03:46+00:00,315,0.01,0,0.01,0,0,8,225,0.468755313,FALSE,REGULAR,USD,call,3/28/2025,1.3843719785532214,18,0.049315068493150684,0.007346497,0.002653503,0.002653503
AAPL250328C00320000,2025-03-05 20:06:51+00:00,320,0.02,0,0.01,0,0,3,6,0.49219257812500006,FALSE,REGULAR,USD,call,3/28/2025,1.406346136942955,18,0.049315068493150684,0.007878274,0.012121726,0.012121726
AAPL250328C00325000,2025-03-07 17:54:40+00:00,325,0.01,0,0.01,0,0,111,113,0.515629844,FALSE,REGULAR,USD,call,3/28/2025,1.4283202953326888,18,0.049315068493150684,0.00848317,0.00151683,0.00151683
AAPL250328C00330000,2025-03-10 13:30:00+00:00,330,0.01,0,0.01,0,0,1,211,0.500005,FALSE,REGULAR,USD,call,3/28/2025,1.4502944537224225,18,0.049315068493150684,0.003469523,0.006530477,0.006530477
AAPL250328P00100000,2025-03-10 18:15:48+00:00,100,0.03,0,0.05,0,0,1,75,1.2500037499999999,FALSE,REGULAR,USD,put,3/28/2025,0.4394831677946735,18,0.049315068493150684,0.0176305,0.012369500059242727,0.012369500059242727
AAPL250328P00110000,2025-03-10 19:02:45+00:00,110,0.04,0.02,0.2,0.03,300,11,850,1.3007847460937496,FALSE,REGULAR,USD,put,3/28/2025,0.4834314845741408,18,0.049315068493150684,0.08420392,-0.04420392,0.04420392
AAPL250328P00120000,2025-03-10 15:01:02+00:00,120,0.05,0.02,0.08,0.010000002,25.000004,38,1,1.058598457,FALSE,REGULAR,USD,put,3/28/2025,0.5273798013536082,18,0.049315068493150684,0.036914310596028455,0.013085689403971548,0.013085689403971548
AAPL250328P00130000,2025-03-10 17:42:15+00:00,130,0.06,0.04,0.07,0.02,50,34,4,0.945313047,FALSE,REGULAR,USD,put,3/28/2025,0.5713281181330755,18,0.049315068493150684,0.040993168,0.019006831945763858,0.019006831945763858
AAPL250328P00140000,2025-03-10 18:59:59+00:00,140,0.12,0.08,0.13,0.06999999,139.99997,100,185,0.8945323046874999,FALSE,REGULAR,USD,put,3/28/2025,0.6152764349125429,18,0.049315068493150684,0.080919793,0.039080206934428596,0.039080206934428596
AAPL250328P00145000,2025-03-10 15:03:55+00:00,145,0.14,0.1,0.16,0.08,133.33333,4,3,0.858399854,FALSE,REGULAR,USD,put,3/28/2025,0.6372505933022765,18,0.049315068493150684,0.10092574824275902,0.039074251757240996,0.039074251757240996
AAPL250328P00150000,2025-03-10 18:51:28+00:00,150,0.17,0.13,0.18,0.1,142.85715,29,360,0.8183611914062499,FALSE,REGULAR,USD,put,3/28/2025,0.6592247516920102,18,0.049315068493150684,0.12057820005800246,0.0494218,0.0494218
AAPL250328P00155000,2025-03-10 17:59:48+00:00,155,0.21,0.16,0.22,0.11999999,133.33331,52,1033,0.7832052929687501,FALSE,REGULAR,USD,put,3/28/2025,0.6811989100817439,18,0.049315068493150684,0.15013604504450706,0.059863955,0.059863955
AAPL250328P00160000,2025-03-10 18:10:42+00:00,160,0.25,0.2,0.26,0.14,127.27273,1291,1561,0.746096289,FALSE,REGULAR,USD,put,3/28/2025,0.7031730684714775,18,0.049315068493150684,0.18287634384267504,0.067123656,0.067123656
AAPL250328P00165000,2025-03-10 19:02:15+00:00,165,0.3,0.25,0.29,0.19000001,172.7273,526,798,0.7060576269531251,FALSE,REGULAR,USD,put,3/28/2025,0.7251472268612112,18,0.049315068493150684,0.21626024672331567,0.083739753,0.083739753
AAPL250328P00170000,2025-03-10 17:45:57+00:00,170,0.33,0.3,0.42,0.18,119.99999,87,263,0.6811555322265627,FALSE,REGULAR,USD,put,3/28/2025,0.747121385,18,0.049315068493150684,0.29372345468943273,0.036276545,0.036276545
AAPL250328P00175000,2025-03-10 19:34:21+00:00,175,0.38,0.36,0.41,0.19,100,219,659,0.6303747900390625,FALSE,REGULAR,USD,put,3/28/2025,0.7690955436406786,18,0.049315068493150684,0.31488798887137914,0.065112011,0.065112011
AAPL250328P00180000,2025-03-10 19:34:33+00:00,180,0.48,0.45,0.48,0.27999997,139.99997,576,734,0.5932657861328126,FALSE,REGULAR,USD,put,3/28/2025,0.7910697020304123,18,0.049315068493150684,0.38362055541941764,0.096379445,0.096379445
AAPL250328P00185000,2025-03-10 19:34:21+00:00,185,0.56,0.53,0.58,0.31,124,768,1183,0.5542036767578126,FALSE,REGULAR,USD,put,3/28/2025,0.81304386,18,0.049315068493150684,0.46091361891375904,0.099086381,0.099086381
